,TIME,METROREG,employed_persons,gdp,population,latitude,longitude
1981,2005,Thessaloniki,480.74,17431.05,1111060.0,40.6403167,22.9352716
1982,2006,Thessaloniki,492.68,19594.72,1118880.0,40.6403167,22.9352716
1983,2007,Thessaloniki,511.38,20967.89,1124921.0,40.6403167,22.9352716
1984,2008,Thessaloniki,518.79,22010.38,1128970.0,40.6403167,22.9352716
1985,2009,Thessaloniki,502.85,21520.33,1133889.0,40.6403167,22.9352716
1986,2010,Thessaloniki,489.13,19936.23,1138290.0,40.6403167,22.9352716
1987,2011,Thessaloniki,440.04,18321.14,1139647.0,40.6403167,22.9352716
1988,2012,Thessaloniki,402.78,16629.28,1137093.0,40.6403167,22.9352716
1989,2013,Thessaloniki,386.19,15492.13,1130229.0,40.6403167,22.9352716
1990,2014,Thessaloniki,397.55,15118.94,1123676.0,40.6403167,22.9352716
1991,2015,Thessaloniki,406.0,15353.0,1117094.0,40.6403167,22.9352716
1992,2016,Thessaloniki,410.0,15552.0,1109969.0,40.6403167,22.9352716
1993,2017,Thessaloniki,425.0,15992.0,1108085.0,40.6403167,22.9352716
1994,2018,Thessaloniki,415.7283006544599,17618.47922133272,1105663.0,40.6403167,22.9352716
2033,2000,Madrid,2600.4,114454.95,5329606.0,40.4167047,-3.7035825
2034,2001,Madrid,2713.2,124576.47,5379087.0,40.4167047,-3.7035825
2035,2002,Madrid,2804.1,133608.71,5478611.0,40.4167047,-3.7035825
2036,2003,Madrid,2890.9,143012.13,5638804.0,40.4167047,-3.7035825
2037,2004,Madrid,3015.7,153557.33,5766554.0,40.4167047,-3.7035825
2038,2005,Madrid,3153.5,165760.06,5866219.0,40.4167047,-3.7035825
2039,2006,Madrid,3307.4,180859.36,5953546.0,40.4167047,-3.7035825
2040,2007,Madrid,3389.5,193749.34,6075013.0,40.4167047,-3.7035825
2041,2008,Madrid,3448.1,201235.55,6226185.0,40.4167047,-3.7035825
2042,2009,Madrid,3297.7,198374.41,6327559.0,40.4167047,-3.7035825
2043,2010,Madrid,3247.0,197145.58,6373546.0,40.4167047,-3.7035825
2044,2011,Madrid,3202.3,198465.3,6394252.0,40.4167047,-3.7035825
2045,2012,Madrid,3092.3,195026.81,6425522.0,40.4167047,-3.7035825
2046,2013,Madrid,3044.3,192620.16,6414620.0,40.4167047,-3.7035825
2047,2014,Madrid,3090.4,194960.19,6378297.0,40.4167047,-3.7035825
2048,2015,Madrid,3198.1,204244.52,6385298.0,40.4167047,-3.7035825
2049,2016,Madrid,3248.8,211672.67,6424275.0,40.4167047,-3.7035825
2050,2017,Madrid,3331.8,221432.65,6476838.0,40.4167047,-3.7035825
2051,2018,Madrid,3375.206539936997,230785.9463275403,6549520.0,40.4167047,-3.7035825
2052,2000,Barcelona,2270.2,92487.29,4771151.0,41.3828939,2.1774322
2053,2001,Barcelona,2313.1,99664.67,4789261.0,41.3828939,2.1774322
2054,2002,Barcelona,2316.0,105265.49,4835593.0,41.3828939,2.1774322
2055,2003,Barcelona,2399.0,112528.07,4956066.0,41.3828939,2.1774322
2056,2004,Barcelona,2490.6,119990.87,5052814.0,41.3828939,2.1774322
2057,2005,Barcelona,2606.8,130121.42,5143474.0,41.3828939,2.1774322
2058,2006,Barcelona,2710.5,140135.84,5221841.0,41.3828939,2.1774322
2059,2007,Barcelona,2799.6,149957.42,5297172.0,41.3828939,2.1774322
2060,2008,Barcelona,2798.7,153612.67,5387705.0,41.3828939,2.1774322
2061,2009,Barcelona,2626.4,147574.46,5465835.0,41.3828939,2.1774322
2062,2010,Barcelona,2587.3,148412.86,5488633.0,41.3828939,2.1774322
2063,2011,Barcelona,2515.4,146383.68,5505667.0,41.3828939,2.1774322
2064,2012,Barcelona,2404.6,142182.41,5518280.0,41.3828939,2.1774322
2065,2013,Barcelona,2330.6,141262.34,5493081.0,41.3828939,2.1774322
2066,2014,Barcelona,2350.8,143947.73,5445616.0,41.3828939,2.1774322
2067,2015,Barcelona,2430.9,150467.39,5432802.0,41.3828939,2.1774322
2068,2016,Barcelona,2496.0,157031.15,5445904.0,41.3828939,2.1774322
2069,2017,Barcelona,2591.3,163829.84,5474482.0,41.3828939,2.1774322
2070,2018,Barcelona,2546.468622357072,168207.65413631697,5514881.0,41.3828939,2.1774322
2071,2000,Valencia,934.7,33592.03,2196341.0,39.4697065,-0.3763353
2072,2001,Valencia,957.8,36712.31,2207001.0,39.4697065,-0.3763353
2073,2002,Valencia,987.8,39465.78,2226427.0,39.4697065,-0.3763353
2074,2003,Valencia,1013.5,41973.3,2275650.0,39.4697065,-0.3763353
2075,2004,Valencia,1048.2,44773.86,2321595.0,39.4697065,-0.3763353
2076,2005,Valencia,1071.9,47565.36,2371882.0,39.4697065,-0.3763353
2077,2006,Valencia,1119.9,51743.05,2418732.0,39.4697065,-0.3763353
2078,2007,Valencia,1157.7,56261.51,2467759.0,39.4697065,-0.3763353
2079,2008,Valencia,1153.0,58377.33,2522564.0,39.4697065,-0.3763353
2080,2009,Valencia,1047.0,55126.57,2550405.0,39.4697065,-0.3763353
2081,2010,Valencia,1021.1,55295.16,2553694.0,39.4697065,-0.3763353
2082,2011,Valencia,996.3,54695.34,2559194.0,39.4697065,-0.3763353
2083,2012,Valencia,953.5,52397.64,2562518.0,39.4697065,-0.3763353
2084,2013,Valencia,931.3,51856.38,2547050.0,39.4697065,-0.3763353
2085,2014,Valencia,941.7,52909.42,2527590.0,39.4697065,-0.3763353
2086,2015,Valencia,967.0,54640.78,2523040.0,39.4697065,-0.3763353
2087,2016,Valencia,988.2,55304.74,2518678.0,39.4697065,-0.3763353
2088,2017,Valencia,1010.4,57719.42,2522383.0,39.4697065,-0.3763353
2089,2018,Valencia,993.859477126309,60932.62649053057,2531187.0,39.4697065,-0.3763353
2090,2000,Sevilla,573.2,20697.12,1709062.0,37.3886303,-5.9953403
2091,2001,Sevilla,596.0,22570.66,1718915.0,37.3886303,-5.9953403
2092,2002,Sevilla,622.9,24831.23,1732694.0,37.3886303,-5.9953403
2093,2003,Sevilla,642.8,26892.91,1748407.0,37.3886303,-5.9953403
2094,2004,Sevilla,673.2,28794.62,1764496.0,37.3886303,-5.9953403
2095,2005,Sevilla,694.5,31399.97,1785136.0,37.3886303,-5.9953403
2096,2006,Sevilla,730.9,33633.54,1807975.0,37.3886303,-5.9953403
2097,2007,Sevilla,769.2,36353.83,1831957.0,37.3886303,-5.9953403
2098,2008,Sevilla,765.3,37105.4,1859551.0,37.3886303,-5.9953403
2099,2009,Sevilla,717.9,35986.87,1884111.0,37.3886303,-5.9953403
2100,2010,Sevilla,697.0,35821.19,1902954.0,37.3886303,-5.9953403
2101,2011,Sevilla,679.9,35700.73,1918752.0,37.3886303,-5.9953403
2102,2012,Sevilla,650.5,34911.43,1932574.0,37.3886303,-5.9953403
2103,2013,Sevilla,632.9,33871.1,1936705.0,37.3886303,-5.9953403
2104,2014,Sevilla,646.9,34527.01,1936908.0,37.3886303,-5.9953403
2105,2015,Sevilla,659.7,35577.24,1939412.0,37.3886303,-5.9953403
2106,2016,Sevilla,672.4,36521.87,1940721.0,37.3886303,-5.9953403
2107,2017,Sevilla,688.8,38214.99,1943191.0,37.3886303,-5.9953403
2108,2018,Sevilla,696.9705882367726,40339.53830560967,1945236.0,37.3886303,-5.9953403
2109,2000,Zaragoza,398.2,14473.77,856527.0,41.6521342,-0.8809428
2110,2001,Zaragoza,402.0,15458.81,859136.0,41.6521342,-0.8809428
2111,2002,Zaragoza,413.5,16796.12,867473.0,41.6521342,-0.8809428
2112,2003,Zaragoza,424.6,18026.0,878629.0,41.6521342,-0.8809428
2113,2004,Zaragoza,436.9,19312.02,887654.0,41.6521342,-0.8809428
2114,2005,Zaragoza,449.3,20842.11,900705.0,41.6521342,-0.8809428
2115,2006,Zaragoza,462.6,22646.0,915041.0,41.6521342,-0.8809428
2116,2007,Zaragoza,474.1,24586.72,930532.0,41.6521342,-0.8809428
2117,2008,Zaragoza,477.3,25302.76,955319.0,41.6521342,-0.8809428
2118,2009,Zaragoza,446.2,24325.69,969879.0,41.6521342,-0.8809428
2119,2010,Zaragoza,438.6,24482.23,972287.0,41.6521342,-0.8809428
2120,2011,Zaragoza,425.7,24126.99,973433.0,41.6521342,-0.8809428
2121,2012,Zaragoza,412.4,23093.15,975054.0,41.6521342,-0.8809428
2122,2013,Zaragoza,399.3,23046.49,972504.0,41.6521342,-0.8809428
2123,2014,Zaragoza,401.0,23319.14,968553.0,41.6521342,-0.8809428
2124,2015,Zaragoza,410.1,23954.09,966604.0,41.6521342,-0.8809428
2125,2016,Zaragoza,420.7,24901.84,961940.0,41.6521342,-0.8809428
2126,2017,Zaragoza,432.4,25996.3,961518.0,41.6521342,-0.8809428
2127,2018,Zaragoza,425.62483660219397,27263.397033281908,960111.0,41.6521342,-0.8809428
2128,2000,Málaga - Marbella,433.8,14963.57,1263686.0,36.508976,-4.88562
2129,2001,Málaga - Marbella,460.2,16752.18,1276063.0,36.508976,-4.88562
2130,2002,Málaga - Marbella,464.9,17913.54,1302639.0,36.508976,-4.88562
2131,2003,Málaga - Marbella,495.8,19575.57,1338410.0,36.508976,-4.88562
2132,2004,Málaga - Marbella,529.9,21701.54,1373765.0,36.508976,-4.88562
2133,2005,Málaga - Marbella,569.4,24369.57,1415714.0,36.508976,-4.88562
2134,2006,Málaga - Marbella,590.0,26074.47,1456083.0,36.508976,-4.88562
2135,2007,Málaga - Marbella,611.7,27478.17,1491791.0,36.508976,-4.88562
2136,2008,Málaga - Marbella,614.8,28317.52,1529004.0,36.508976,-4.88562
2137,2009,Málaga - Marbella,575.6,27514.09,1552894.0,36.508976,-4.88562
2138,2010,Málaga - Marbella,574.3,27466.29,1566665.0,36.508976,-4.88562
2139,2011,Málaga - Marbella,557.4,27029.16,1581346.0,36.508976,-4.88562
2140,2012,Málaga - Marbella,534.4,25851.87,1598130.0,36.508976,-4.88562
2141,2013,Málaga - Marbella,523.4,25565.05,1611986.0,36.508976,-4.88562
2142,2014,Málaga - Marbella,541.5,26304.0,1619714.0,36.508976,-4.88562
2143,2015,Málaga - Marbella,555.7,27522.53,1631357.0,36.508976,-4.88562
2144,2016,Málaga - Marbella,569.1,28309.09,1640572.0,36.508976,-4.88562
2145,2017,Málaga - Marbella,590.4,29675.8,1646777.0,36.508976,-4.88562
2146,2018,Málaga - Marbella,596.5745098051813,31159.960367584426,1651506.0,36.508976,-4.88562
2147,2000,Murcia - Cartagena,436.1,15717.36,1169114.0,38.0016072,-1.020694
2148,2001,Murcia - Cartagena,464.5,17141.76,1184118.0,38.0016072,-1.020694
2149,2002,Murcia - Cartagena,493.1,18638.34,1206614.0,38.0016072,-1.020694
2150,2003,Murcia - Cartagena,519.2,20261.46,1242626.0,38.0016072,-1.020694
2151,2004,Murcia - Cartagena,550.8,21773.14,1276816.0,38.0016072,-1.020694
2152,2005,Murcia - Cartagena,575.5,23863.11,1313496.0,38.0016072,-1.020694
2153,2006,Murcia - Cartagena,605.0,25934.06,1351106.0,38.0016072,-1.020694
2154,2007,Murcia - Cartagena,637.3,27985.43,1385717.0,38.0016072,-1.020694
2155,2008,Murcia - Cartagena,639.9,29098.34,1419563.0,38.0016072,-1.020694
2156,2009,Murcia - Cartagena,596.0,27670.32,1441787.0,38.0016072,-1.020694
2157,2010,Murcia - Cartagena,596.2,27912.69,1453543.0,38.0016072,-1.020694
2158,2011,Murcia - Cartagena,574.7,27236.11,1459075.0,38.0016072,-1.020694
2159,2012,Murcia - Cartagena,551.9,26508.8,1461925.0,38.0016072,-1.020694
2160,2013,Murcia - Cartagena,543.5,26566.31,1461983.0,38.0016072,-1.020694
2161,2014,Murcia - Cartagena,551.2,26712.05,1461803.0,38.0016072,-1.020694
2162,2015,Murcia - Cartagena,566.5,28492.12,1463773.0,38.0016072,-1.020694
2163,2016,Murcia - Cartagena,587.1,29369.93,1466474.0,38.0016072,-1.020694
2164,2017,Murcia - Cartagena,609.1,30601.16,1472991.0,38.0016072,-1.020694
2165,2018,Murcia - Cartagena,615.2581699359407,31964.960054568583,1475569.0,38.0016072,-1.020694
2166,2000,Las Palmas,273.8,11076.17,737085.9558091065,28.128874,-15.4349448
2167,2001,Las Palmas,287.0,11971.61,745068.3014046664,28.128874,-15.4349448
2168,2002,Las Palmas,291.6,12580.39,734221.0,28.128874,-15.4349448
2169,2003,Las Palmas,301.0,13307.96,749338.0,28.128874,-15.4349448
2170,2004,Las Palmas,314.7,13725.61,761613.0,28.128874,-15.4349448
2171,2005,Las Palmas,318.9,14348.24,773543.0,28.128874,-15.4349448
2172,2006,Las Palmas,334.2,15340.89,785161.0,28.128874,-15.4349448
2173,2007,Las Palmas,350.1,16221.76,798121.0,28.128874,-15.4349448
2174,2008,Las Palmas,350.4,16627.95,811256.0,28.128874,-15.4349448
2175,2009,Las Palmas,326.0,16009.46,822284.0,28.128874,-15.4349448
2176,2010,Las Palmas,311.5,15860.87,831527.0,28.128874,-15.4349448
2177,2011,Las Palmas,303.5,15691.89,839895.0,28.128874,-15.4349448
2178,2012,Las Palmas,291.9,15070.41,847266.0,28.128874,-15.4349448
2179,2013,Las Palmas,288.3,15045.31,852349.0,28.128874,-15.4349448
2180,2014,Las Palmas,287.7,14990.93,853144.0,28.128874,-15.4349448
2181,2015,Las Palmas,292.2,15194.56,854747.0,28.128874,-15.4349448
2182,2016,Las Palmas,296.7,15872.66,855458.0,28.128874,-15.4349448
2183,2017,Las Palmas,309.5,16818.91,857702.0,28.128874,-15.4349448
2184,2018,Las Palmas,306.1235294123908,16976.213996648505,859835.0,28.128874,-15.4349448
2188,2003,Valladolid,223.5,9540.12,503346.0,41.6521328,-4.728562
2189,2004,Valladolid,227.1,10181.79,506390.0,41.6521328,-4.728562
2190,2005,Valladolid,238.3,10989.12,509999.0,41.6521328,-4.728562
2191,2006,Valladolid,247.7,11722.23,513753.0,41.6521328,-4.728562
2192,2007,Valladolid,255.0,12507.65,518851.0,41.6521328,-4.728562
2193,2008,Valladolid,251.1,12642.16,525649.0,41.6521328,-4.728562
2194,2009,Valladolid,236.3,12166.9,528795.0,41.6521328,-4.728562
2195,2010,Valladolid,233.3,12551.89,530499.0,41.6521328,-4.728562
2196,2011,Valladolid,227.0,12353.14,531887.0,41.6521328,-4.728562
2197,2012,Valladolid,217.8,11942.01,532649.0,41.6521328,-4.728562
2198,2013,Valladolid,211.3,11824.88,531138.0,41.6521328,-4.728562
2199,2014,Valladolid,213.6,12006.52,528676.0,41.6521328,-4.728562
2200,2015,Valladolid,219.9,12481.5,527395.0,41.6521328,-4.728562
2201,2016,Valladolid,221.9,12927.18,524819.0,41.6521328,-4.728562
2202,2017,Valladolid,227.8,13279.41,523216.0,41.6521328,-4.728562
2203,2018,Valladolid,224.416339869729,13834.841163082176,520836.0,41.6521328,-4.728562
2204,2000,Palma de Mallorca,333.5,13704.03,687439.0886397823,39.5695818,2.6500745
2205,2001,Palma de Mallorca,346.6,14809.06,700782.3091888711,39.5695818,2.6500745
2206,2002,Palma de Mallorca,353.5,15606.29,679051.0,39.5695818,2.6500745
2207,2003,Palma de Mallorca,361.7,16300.41,706537.0,39.5695818,2.6500745
2208,2004,Palma de Mallorca,375.1,17415.74,727151.0,39.5695818,2.6500745
2209,2005,Palma de Mallorca,401.2,18798.03,746103.0,39.5695818,2.6500745
2210,2006,Palma de Mallorca,418.1,20368.64,768143.0,39.5695818,2.6500745
2211,2007,Palma de Mallorca,437.6,21877.71,794323.0,39.5695818,2.6500745
2212,2008,Palma de Mallorca,438.5,22799.5,822204.0,39.5695818,2.6500745
2213,2009,Palma de Mallorca,411.9,21865.07,842781.0,39.5695818,2.6500745
2214,2010,Palma de Mallorca,399.8,21807.53,852296.0,39.5695818,2.6500745
2215,2011,Palma de Mallorca,387.6,21612.13,857174.0,39.5695818,2.6500745
2216,2012,Palma de Mallorca,375.4,21177.81,862175.0,39.5695818,2.6500745
2217,2013,Palma de Mallorca,364.3,21091.25,866568.0,39.5695818,2.6500745
2218,2014,Palma de Mallorca,371.7,21681.55,869111.0,39.5695818,2.6500745
2219,2015,Palma de Mallorca,381.3,22861.82,875781.0,39.5695818,2.6500745
2220,2016,Palma de Mallorca,390.3,24109.35,883320.0,39.5695818,2.6500745
2221,2017,Palma de Mallorca,401.2,25379.95,894897.0,39.5695818,2.6500745
2222,2018,Palma de Mallorca,402.8124183014907,25537.515176945926,907197.0,39.5695818,2.6500745
2242,2000,Oviedo - Gijón,369.7,14305.04,1068287.0,43.3805766,-5.8345627
2243,2001,Oviedo - Gijón,379.6,15409.68,1064851.0,43.3805766,-5.8345627
2244,2002,Oviedo - Gijón,384.0,16299.17,1062786.0,43.3805766,-5.8345627
2245,2003,Oviedo - Gijón,395.8,17208.84,1062326.0,43.3805766,-5.8345627
2246,2004,Oviedo - Gijón,402.6,18299.15,1062412.0,43.3805766,-5.8345627
2247,2005,Oviedo - Gijón,418.9,19843.02,1062753.0,43.3805766,-5.8345627
2248,2006,Oviedo - Gijón,433.4,21562.36,1063488.0,43.3805766,-5.8345627
2249,2007,Oviedo - Gijón,445.9,23105.98,1065287.0,43.3805766,-5.8345627
2250,2008,Oviedo - Gijón,450.3,23844.42,1071079.0,43.3805766,-5.8345627
2251,2009,Oviedo - Gijón,419.2,22541.85,1076276.0,43.3805766,-5.8345627
2252,2010,Oviedo - Gijón,407.4,22733.53,1077102.0,43.3805766,-5.8345627
2253,2011,Oviedo - Gijón,402.8,22375.47,1075869.0,43.3805766,-5.8345627
2254,2012,Oviedo - Gijón,385.0,21364.82,1074308.0,43.3805766,-5.8345627
2255,2013,Oviedo - Gijón,371.6,20746.77,1067797.0,43.3805766,-5.8345627
2256,2014,Oviedo - Gijón,368.8,20652.85,1058975.0,43.3805766,-5.8345627
2257,2015,Oviedo - Gijón,375.0,21372.64,1049875.0,43.3805766,-5.8345627
2258,2016,Oviedo - Gijón,377.8,21694.29,1040925.0,43.3805766,-5.8345627
2259,2017,Oviedo - Gijón,385.0,22639.83,1034302.0,43.3805766,-5.8345627
2260,2018,Oviedo - Gijón,388.7163398700873,24001.225174234856,1027624.0,43.3805766,-5.8345627
2261,2000,Pamplona/Iruña,283.6,11177.14,548379.0,42.8184538,-1.6442556
2262,2001,Pamplona/Iruña,287.5,11918.74,552060.0,42.8184538,-1.6442556
2263,2002,Pamplona/Iruña,292.8,12718.17,557456.0,42.8184538,-1.6442556
2264,2003,Pamplona/Iruña,297.6,13529.17,567892.0,42.8184538,-1.6442556
2265,2004,Pamplona/Iruña,302.6,14431.12,576346.0,42.8184538,-1.6442556
2266,2005,Pamplona/Iruña,311.8,15517.45,584365.0,42.8184538,-1.6442556
2267,2006,Pamplona/Iruña,316.9,16661.26,592137.0,42.8184538,-1.6442556
2268,2007,Pamplona/Iruña,326.6,17766.31,602835.0,42.8184538,-1.6442556
2269,2008,Pamplona/Iruña,326.1,18517.38,616710.0,42.8184538,-1.6442556
2270,2009,Pamplona/Iruña,303.3,17896.48,627286.0,42.8184538,-1.6442556
2271,2010,Pamplona/Iruña,300.4,17974.0,633023.0,42.8184538,-1.6442556
2272,2011,Pamplona/Iruña,294.7,17942.17,637100.0,42.8184538,-1.6442556
2273,2012,Pamplona/Iruña,281.9,17282.24,640014.0,42.8184538,-1.6442556
2274,2013,Pamplona/Iruña,276.3,17237.78,638948.0,42.8184538,-1.6442556
2275,2014,Pamplona/Iruña,278.4,17505.25,636450.0,42.8184538,-1.6442556
2276,2015,Pamplona/Iruña,285.9,18145.71,636402.0,42.8184538,-1.6442556
2277,2016,Pamplona/Iruña,292.7,18747.27,637486.0,42.8184538,-1.6442556
2278,2017,Pamplona/Iruña,299.6,19554.62,640353.0,42.8184538,-1.6442556
2279,2018,Pamplona/Iruña,291.7320261443855,20314.898766164697,643866.0,42.8184538,-1.6442556
2280,2000,Santander,206.8,7968.18,533417.0,43.4620412,-3.8099719
2281,2001,Santander,215.7,8618.76,534231.0,43.4620412,-3.8099719
2282,2002,Santander,222.1,9196.3,536286.0,43.4620412,-3.8099719
2283,2003,Santander,225.3,9688.15,541651.0,43.4620412,-3.8099719
2284,2004,Santander,231.5,10314.35,548014.0,43.4620412,-3.8099719
2285,2005,Santander,241.3,11138.85,554688.0,43.4620412,-3.8099719
2286,2006,Santander,246.8,11939.83,561042.0,43.4620412,-3.8099719
2287,2007,Santander,255.2,12819.38,568196.0,43.4620412,-3.8099719
2288,2008,Santander,256.9,13260.75,577267.0,43.4620412,-3.8099719
2289,2009,Santander,241.9,12788.93,584657.0,43.4620412,-3.8099719
2290,2010,Santander,232.6,12836.64,588512.0,43.4620412,-3.8099719
2291,2011,Santander,226.7,12622.7,590867.0,43.4620412,-3.8099719
2292,2012,Santander,217.0,12167.29,592383.0,43.4620412,-3.8099719
2293,2013,Santander,212.7,11864.27,590036.0,43.4620412,-3.8099719
2294,2014,Santander,212.3,12057.58,587682.0,43.4620412,-3.8099719
2295,2015,Santander,215.2,12325.88,585359.0,43.4620412,-3.8099719
2296,2016,Santander,218.6,12736.08,582504.0,43.4620412,-3.8099719
2297,2017,Santander,223.6,13225.91,581490.0,43.4620412,-3.8099719
2298,2018,Santander,223.72156877616948,13904.521447014557,581294.0,43.4620412,-3.8099719
2299,2000,Bilbao,478.0,21002.35,1127444.0,43.2630018,-2.9350039
2300,2001,Bilbao,482.1,21940.32,1124445.0,43.2630018,-2.9350039
2301,2002,Bilbao,494.7,23210.82,1122658.0,43.2630018,-2.9350039
2302,2003,Bilbao,513.0,24713.43,1125120.0,43.2630018,-2.9350039
2303,2004,Bilbao,517.7,26184.85,1128052.0,43.2630018,-2.9350039
2304,2005,Bilbao,529.2,28227.23,1132164.0,43.2630018,-2.9350039
2305,2006,Bilbao,538.5,29960.85,1136775.0,43.2630018,-2.9350039
2306,2007,Bilbao,549.6,31759.47,1142684.0,43.2630018,-2.9350039
2307,2008,Bilbao,565.5,33373.51,1149080.0,43.2630018,-2.9350039
2308,2009,Bilbao,534.1,32416.32,1154627.0,43.2630018,-2.9350039
2309,2010,Bilbao,531.8,32878.71,1155814.0,43.2630018,-2.9350039
2310,2011,Bilbao,514.5,32288.3,1156033.0,43.2630018,-2.9350039
2311,2012,Bilbao,502.1,31472.29,1155710.0,43.2630018,-2.9350039
2312,2013,Bilbao,486.9,30820.61,1148879.0,43.2630018,-2.9350039
2313,2014,Bilbao,488.6,31461.77,1140285.0,43.2630018,-2.9350039
2314,2015,Bilbao,502.8,32829.71,1137121.0,43.2630018,-2.9350039
2315,2016,Bilbao,511.1,33915.16,1134370.0,43.2630018,-2.9350039
2316,2017,Bilbao,516.4,35045.95,1134514.0,43.2630018,-2.9350039
2317,2018,Bilbao,516.7359477135037,36463.64871949588,1134848.0,43.2630018,-2.9350039
2318,2000,Córdoba,228.3,8153.74,761244.0,37.8845813,-4.7760138
2319,2001,Córdoba,235.2,8628.08,761339.0,37.8845813,-4.7760138
2320,2002,Córdoba,238.9,9131.8,762178.0,37.8845813,-4.7760138
2321,2003,Córdoba,254.9,10016.6,766012.0,37.8845813,-4.7760138
2322,2004,Córdoba,270.3,10886.96,770523.0,37.8845813,-4.7760138
2323,2005,Córdoba,280.6,11581.24,775834.0,37.8845813,-4.7760138
2324,2006,Córdoba,296.3,12666.36,780677.0,37.8845813,-4.7760138
2325,2007,Córdoba,307.6,13648.92,786383.0,37.8845813,-4.7760138
2326,2008,Córdoba,305.5,13844.63,792683.0,37.8845813,-4.7760138
2327,2009,Córdoba,284.9,13344.81,797327.0,37.8845813,-4.7760138
2328,2010,Córdoba,276.7,13229.71,799765.0,37.8845813,-4.7760138
2329,2011,Córdoba,268.5,13057.76,801787.0,37.8845813,-4.7760138
2330,2012,Córdoba,252.3,12305.92,802719.0,37.8845813,-4.7760138
2331,2013,Córdoba,247.1,12431.98,800413.0,37.8845813,-4.7760138
2332,2014,Córdoba,249.6,12481.33,797769.0,37.8845813,-4.7760138
2333,2015,Córdoba,259.9,13211.22,795703.0,37.8845813,-4.7760138
2334,2016,Córdoba,269.8,13519.2,792412.0,37.8845813,-4.7760138
2335,2017,Córdoba,278.0,14152.37,789992.0,37.8845813,-4.7760138
2336,2018,Córdoba,275.92483660186764,14709.056136878295,786524.0,37.8845813,-4.7760138
2337,2000,Alicante/Alacant - Elche/Elx,552.3,20317.42,1430451.0,38.2653307,-0.6988391
2338,2001,Alicante/Alacant - Elche/Elx,574.6,22371.59,1447225.0,38.2653307,-0.6988391
2339,2002,Alicante/Alacant - Elche/Elx,597.3,23913.68,1478298.0,38.2653307,-0.6988391
2340,2003,Alicante/Alacant - Elche/Elx,628.3,25728.22,1542321.0,38.2653307,-0.6988391
2341,2004,Alicante/Alacant - Elche/Elx,668.2,27957.76,1602172.0,38.2653307,-0.6988391
2342,2005,Alicante/Alacant - Elche/Elx,692.3,30377.71,1661655.0,38.2653307,-0.6988391
2343,2006,Alicante/Alacant - Elche/Elx,718.0,32714.81,1713931.0,38.2653307,-0.6988391
2344,2007,Alicante/Alacant - Elche/Elx,744.3,34433.97,1766322.0,38.2653307,-0.6988391
2345,2008,Alicante/Alacant - Elche/Elx,728.9,35216.29,1817518.0,38.2653307,-0.6988391
2346,2009,Alicante/Alacant - Elche/Elx,663.2,33091.82,1836136.0,38.2653307,-0.6988391
2347,2010,Alicante/Alacant - Elche/Elx,643.9,32611.59,1840085.0,38.2653307,-0.6988391
2348,2011,Alicante/Alacant - Elche/Elx,616.3,31503.37,1844433.0,38.2653307,-0.6988391
2349,2012,Alicante/Alacant - Elche/Elx,594.3,30136.69,1853206.0,38.2653307,-0.6988391
2350,2013,Alicante/Alacant - Elche/Elx,581.0,29866.73,1854237.0,38.2653307,-0.6988391
2351,2014,Alicante/Alacant - Elche/Elx,594.9,30731.98,1850624.0,38.2653307,-0.6988391
2352,2015,Alicante/Alacant - Elche/Elx,617.2,31910.01,1842174.0,38.2653307,-0.6988391
2353,2016,Alicante/Alacant - Elche/Elx,638.7,33675.02,1842446.0,38.2653307,-0.6988391
2354,2017,Alicante/Alacant - Elche/Elx,654.4,35061.83,1842616.0,38.2653307,-0.6988391
2355,2018,Alicante/Alacant - Elche/Elx,641.7143790863253,35786.54545664998,1845470.0,38.2653307,-0.6988391
2356,2000,Vigo,352.1,11436.95,902420.0,42.2376602,-8.7247205
2357,2001,Vigo,359.8,12295.27,902645.0,42.2376602,-8.7247205
2358,2002,Vigo,358.6,12847.07,905271.0,42.2376602,-8.7247205
2359,2003,Vigo,368.8,13835.8,911203.0,42.2376602,-8.7247205
2360,2004,Vigo,387.7,15072.11,916519.0,42.2376602,-8.7247205
2361,2005,Vigo,396.5,16161.93,922302.0,42.2376602,-8.7247205
2362,2006,Vigo,408.4,17755.75,927941.0,42.2376602,-8.7247205
2363,2007,Vigo,429.8,19248.93,933945.0,42.2376602,-8.7247205
2364,2008,Vigo,427.2,20072.28,940723.0,42.2376602,-8.7247205
2365,2009,Vigo,396.7,19063.72,947698.0,42.2376602,-8.7247205
2366,2010,Vigo,378.0,18781.46,951708.0,42.2376602,-8.7247205
2367,2011,Vigo,363.2,18278.7,953800.0,42.2376602,-8.7247205
2368,2012,Vigo,346.8,17655.06,954924.0,42.2376602,-8.7247205
2369,2013,Vigo,338.7,17733.27,953244.0,42.2376602,-8.7247205
2370,2014,Vigo,340.0,18042.55,950273.0,42.2376602,-8.7247205
2371,2015,Vigo,351.9,18751.32,948302.0,42.2376602,-8.7247205
2372,2016,Vigo,358.5,19307.34,945189.0,42.2376602,-8.7247205
2373,2017,Vigo,363.2,20338.78,943257.0,42.2376602,-8.7247205
2374,2018,Vigo,359.58758170008934,21097.955238442184,940926.0,42.2376602,-8.7247205
2375,2000,Santa Cruz de Tenerife,279.5,10755.54,707466.7545733842,28.469648,-16.2540884
